user_id,day,phase,age_group,verification_nudge,interaction_limit,persuasive_notifications_reduced,ai_unavailable,ai_prompts_per_day,micro_checks_per_day,screen_time_hours,continuous_use_minutes,breaks_taken,verification_complexity,verification_rate,reliance_type,accept_without_check,error_rate,decision_latency_seconds,decision_latency_with_ai_sec,decision_latency_without_ai_sec,confidence_without_ai,eye_dryness_score,neck_pain_score,headaches_per_week,ai_for_social_messages,mood_checkins,emotional_support_requests,serious_topics_with_ai,pii_shared,harmful_exposure_count,ai_reliance_baseline,planning_skill,online_intensity
9,11,AS-IS,13-14,0,0,0,0,37,134,10.0,211.9,1,1,0.777,underreliance,0,0.079,193.8,181.1,216.0,4.11,8.91,6.85,2,1,1,0,0,0,0,0.243,0.676,0.99
9,12,AS-IS,13-14,0,0,0,0,45,140,10.0,201.6,0,1,0.784,underreliance,0,0.122,174.5,173.7,176.0,3.91,8.43,7.27,2,0,1,0,0,0,0,0.243,0.676,0.99
9,13,AS-IS,13-14,0,0,0,0,42,140,10.0,240.0,0,1,0.765,underreliance,0,0.093,196.7,187.4,212.9,4.24,9.11,8.05,0,1,2,0,1,1,0,0.243,0.676,0.99
9,14,AS-IS,13-14,0,0,0,0,40,140,10.0,189.9,0,1,0.713,underreliance,0,0.057,177.7,159.4,209.5,3.6,7.96,7.09,0,1,0,1,0,0,0,0.243,0.676,0.99
9,15,AS-IS,13-14,0,0,0,0,35,134,10.0,186.7,0,1,0.847,underreliance,0,0.09,217.5,184.0,275.8,3.64,8.64,7.29,3,0,0,1,0,0,0,0.243,0.676,0.99
10,1,AS-IS,15-17,0,0,0,0,44,140,10.0,200.5,0,1,0.505,appropriate,0,0.106,232.0,212.7,290.6,2.86,7.82,6.86,3,0,2,2,1,1,0,0.575,0.575,0.99
10,2,AS-IS,15-17,0,0,0,0,50,140,10.0,125.7,0,1,0.789,appropriate,0,0.069,213.8,195.3,269.6,3.82,7.64,6.31,1,0,2,0,0,0,0,0.575,0.575,0.99
10,3,AS-IS,15-17,0,0,0,0,46,140,10.0,214.7,2,2,0.62,appropriate,0,0.253,217.8,189.4,303.6,2.71,8.38,7.38,2,0,1,1,0,0,0,0.575,0.575,0.99
10,4,AS-IS,15-17,0,0,0,0,46,140,10.0,165.6,1,2,0.61,appropriate,0,0.227,255.5,248.3,277.4,3.63,7.85,7.1,4,0,0,2,1,0,1,0.575,0.575,0.99
10,5,AS-IS,15-17,0,0,0,0,42,140,10.0,197.6,0,1,0.638,appropriate,0,0.049,181.0,168.3,219.2,3.24,8.95,6.55,3,0,1,0,0,0,0,0.575,0.575,0.99
10,6,AS-IS,15-17,0,0,0,0,46,136,10.0,201.2,0,2,0.596,appropriate,0,0.191,240.0,239.7,241.1,2.56,7.5,7.19,4,0,1,0,0,0,0,0.575,0.575,0.99
10,7,AS-IS,15-17,0,0,0,0,41,140,10.0,179.4,0,2,0.467,appropriate,0,0.144,245.3,229.2,294.1,2.35,8.48,7.37,0,1,2,1,0,0,0,0.575,0.575,0.99
10,8,AS-IS,15-17,0,0,0,0,44,140,10.0,170.6,0,1,0.769,appropriate,0,0.091,246.6,240.7,264.6,2.76,8.12,7.3,5,1,3,2,0,0,0,0.575,0.575,0.99
10,9,AS-IS,15-17,0,0,0,0,40,137,10.0,138.8,0,2,0.556,appropriate,0,0.144,215.1,211.2,227.0,3.89,8.62,6.22,4,1,1,2,0,0,0,0.575,0.575,0.99
10,10,AS-IS,15-17,0,0,0,0,55,140,10.0,176.4,0,1,0.681,appropriate,0,0.106,199.7,184.3,246.0,2.81,7.89,6.68,3,1,2,2,1,1,0,0.575,0.575,0.99
10,11,AS-IS,15-17,0,0,0,0,48,140,10.0,185.0,0,3,0.691,appropriate,0,0.3,239.9,222.0,294.0,3.46,8.1,6.61,0,1,3,1,0,0,1,0.575,0.575,0.99
10,12,AS-IS,15-17,0,0,0,0,43,140,10.0,199.8,0,1,0.761,appropriate,0,0.095,188.3,183.0,204.3,3.08,8.15,6.73,3,0,1,2,0,1,0,0.575,0.575,0.99
10,13,AS-IS,15-17,0,0,0,0,43,140,10.0,186.2,0,1,0.712,appropriate,0,0.098,206.1,190.5,253.3,3.1,8.38,6.92,2,0,1,2,0,0,0,0.575,0.575,0.99
10,14,AS-IS,15-17,0,0,0,0,36,125,10.0,196.4,1,2,0.394,appropriate,0,0.205,216.8,207.5,245.1,3.23,8.29,7.39,1,1,0,0,0,0,0,0.575,0.575,0.99
10,15,AS-IS,15-17,0,0,0,0,41,140,10.0,182.0,0,2,0.685,appropriate,0,0.212,225.6,211.4,268.5,2.69,8.23,6.91,1,0,0,1,1,0,0,0.575,0.575,0.99
11,1,AS-IS,15-17,0,0,0,0,36,114,8.76,148.3,0,1,0.529,appropriate,0,0.104,229.9,219.6,280.1,3.29,7.17,5.91,3,1,4,1,0,0,0,0.799,0.687,0.35
11,2,AS-IS,15-17,0,0,0,0,30,82,6.67,132.7,2,3,0.383,overreliance,0,0.3,237.6,221.9,314.4,3.62,5.36,4.18,0,0,4,2,1,0,1,0.799,0.687,0.35
11,3,AS-IS,15-17,0,0,0,1,13,28,2.82,43.9,6,3,0.26,overreliance,1,0.3,318.1,226.5,318.1,1.87,1.1,0.49,0,1,1,2,0,0,0,0.799,0.687,0.35
11,4,AS-IS,15-17,0,0,0,0,34,99,7.97,152.2,0,3,0.574,appropriate,0,0.296,252.8,236.2,334.0,2.78,6.24,5.69,1,0,1,0,0,0,0,0.799,0.687,0.35
11,5,AS-IS,15-17,0,0,0,0,34,102,8.22,120.0,2,2,0.563,appropriate,0,0.185,274.1,262.2,332.1,3.92,5.96,5.46,2,0,2,4,0,0,0,0.799,0.687,0.35
11,6,AS-IS,15-17,0,0,0,0,41,104,7.36,151.8,0,2,0.358,overreliance,1,0.235,224.2,213.3,277.2,3.49,6.59,5.62,1,0,0,1,1,0,0,0.799,0.687,0.35
11,7,AS-IS,15-17,0,0,0,0,38,104,8.38,143.4,1,2,0.646,appropriate,0,0.233,219.3,219.5,218.4,2.96,6.5,5.62,1,0,3,0,0,0,0,0.799,0.687,0.35
11,8,AS-IS,15-17,0,0,0,0,46,129,8.45,184.0,0,1,0.782,appropriate,0,0.098,223.9,209.0,296.2,2.94,7.47,6.5,1,1,0,0,0,0,0,0.799,0.687,0.35
11,9,AS-IS,15-17,0,0,0,1,8,27,4.26,53.0,2,3,0.402,overreliance,1,0.294,305.0,231.6,305.0,2.67,2.72,2.85,1,1,2,1,1,0,1,0.799,0.687,0.35
11,10,AS-IS,15-17,0,0,0,0,33,98,8.45,148.3,4,3,0.374,overreliance,0,0.3,209.6,196.7,272.5,3.26,6.54,5.44,1,1,3,2,0,0,0,0.799,0.687,0.35
11,11,AS-IS,15-17,0,0,0,0,33,105,7.73,153.3,0,1,0.726,appropriate,0,0.104,215.4,215.2,216.4,2.52,5.68,6.09,2,0,3,1,1,1,0,0.799,0.687,0.35
11,12,AS-IS,15-17,0,0,0,0,37,107,7.98,145.2,2,1,0.642,appropriate,0,0.191,204.9,197.5,241.1,2.56,6.35,4.78,0,0,3,2,0,0,0,0.799,0.687,0.35
11,13,AS-IS,15-17,0,0,0,0,35,128,9.64,171.3,0,1,0.729,appropriate,0,0.051,188.6,176.2,248.8,3.33,8.45,7.2,1,1,3,1,1,0,0,0.799,0.687,0.35
11,14,AS-IS,15-17,0,0,0,1,7,22,3.25,117.2,3,1,0.624,appropriate,0,0.079,287.9,229.0,287.9,3.02,2.99,2.78,0,0,3,2,1,0,0,0.799,0.687,0.35
11,15,AS-IS,15-17,0,0,0,0,37,105,7.96,145.7,1,1,0.608,appropriate,0,0.132,178.8,161.9,261.0,2.81,6.67,4.94,1,0,1,2,1,0,0,0.799,0.687,0.35
12,1,AS-IS,15-17,0,0,0,0,40,94,6.41,105.4,3,1,0.707,appropriate,0,0.142,243.1,226.0,329.5,3.1,4.94,4.12,3,1,3,1,0,0,0,0.812,0.591,0.416
12,2,AS-IS,15-17,0,0,0,0,40,119,9.59,167.4,0,1,0.612,appropriate,0,0.16,228.5,214.9,296.8,2.63,8.18,6.14,6,1,6,2,1,0,0,0.812,0.591,0.416
12,3,AS-IS,15-17,0,0,0,0,39,114,8.5,160.5,2,2,0.524,appropriate,0,0.216,242.7,238.5,263.8,3.04,7.23,6.22,2,1,1,1,1,0,0,0.812,0.591,0.416
12,4,AS-IS,15-17,0,0,0,0,52,140,9.68,148.5,0,3,0.283,overreliance,0,0.295,260.8,248.3,323.2,2.72,7.79,6.12,1,0,3,2,0,0,0,0.812,0.591,0.416
12,5,AS-IS,15-17,0,0,0,0,40,119,8.33,144.4,1,2,0.589,appropriate,0,0.22,248.0,236.2,306.9,3.18,7.27,5.63,2,0,3,3,1,0,1,0.812,0.591,0.416
12,6,AS-IS,15-17,0,0,0,0,30,94,7.72,89.7,5,2,0.429,overreliance,0,0.234,237.1,229.6,275.3,2.64,5.1,4.28,1,1,3,2,0,0,1,0.812,0.591,0.416
12,7,AS-IS,15-17,0,0,0,0,41,140,10.0,197.0,1,1,0.723,appropriate,0,0.075,244.5,241.7,258.9,2.66,8.08,6.77,2,1,0,1,0,0,0,0.812,0.591,0.416
12,8,AS-IS,15-17,0,0,0,0,35,95,7.12,146.4,0,2,0.62,appropriate,0,0.231,282.4,281.6,286.5,2.76,5.63,5.32,2,1,4,0,0,0,0,0.812,0.591,0.416
12,9,AS-IS,15-17,0,0,0,0,29,85,6.47,143.3,1,3,0.346,overreliance,0,0.3,255.5,252.5,270.9,2.66,6.07,4.86,1,1,1,0,1,0,0,0.812,0.591,0.416
12,10,AS-IS,15-17,0,0,0,0,52,140,10.0,182.5,0,3,0.314,overreliance,1,0.3,238.4,225.3,304.3,3.19,8.1,7.41,0,0,2,4,0,0,1,0.812,0.591,0.416
12,11,AS-IS,15-17,0,0,0,0,38,98,8.88,159.4,2,3,0.378,overreliance,1,0.3,263.7,251.8,324.1,2.52,6.67,6.05,1,1,1,1,0,0,0,0.812,0.591,0.416
12,12,AS-IS,15-17,0,0,0,0,40,113,7.66,167.7,1,2,0.611,appropriate,0,0.234,234.5,214.9,333.4,2.89,6.61,5.55,3,0,0,1,0,0,0,0.812,0.591,0.416
12,13,AS-IS,15-17,0,0,0,0,27,99,8.79,166.0,4,2,0.515,appropriate,0,0.138,240.1,226.7,307.3,2.81,6.94,5.54,1,0,2,1,1,0,0,0.812,0.591,0.416
12,14,AS-IS,15-17,0,0,0,0,49,140,10.0,186.1,1,2,0.534,appropriate,0,0.22,238.6,233.3,265.0,2.66,8.17,6.69,1,0,1,1,1,0,0,0.812,0.591,0.416
12,15,AS-IS,15-17,0,0,0,0,46,127,9.02,174.1,4,3,0.497,appropriate,0,0.284,285.1,273.5,343.5,2.46,7.46,6.36,5,0,5,1,1,0,0,0.812,0.591,0.416
13,1,AS-IS,15-17,0,0,0,0,45,140,10.0,203.7,1,3,0.453,appropriate,0,0.3,270.8,268.5,282.3,3.04,8.51,7.18,2,0,2,3,1,0,1,0.805,0.645,0.947
13,2,AS-IS,15-17,0,0,0,0,55,140,10.0,186.4,1,1,0.591,appropriate,0,0.145,259.3,251.2,299.6,3.55,8.76,7.18,2,0,4,1,1,1,0,0.805,0.645,0.947
13,3,AS-IS,15-17,0,0,0,0,46,140,10.0,159.5,0,2,0.576,appropriate,0,0.206,237.7,227.3,289.5,3.3,8.1,6.95,3,1,0,0,1,0,1,0.805,0.645,0.947
13,4,AS-IS,15-17,0,0,0,0,53,140,10.0,223.7,0,3,0.455,appropriate,0,0.3,276.1,266.0,326.0,3.19,8.59,7.79,1,0,1,1,0,1,0,0.805,0.645,0.947
13,5,AS-IS,15-17,0,0,0,0,46,138,10.0,156.0,0,1,0.787,appropriate,0,0.071,227.3,218.2,272.0,3.45,8.17,6.61,1,1,2,1,1,0,0,0.805,0.645,0.947
13,6,AS-IS,15-17,0,0,0,0,45,140,10.0,218.1,0,3,0.381,overreliance,0,0.3,254.2,242.9,309.8,3.83,8.53,6.37,3,1,5,0,0,0,0,0.805,0.645,0.947
13,7,AS-IS,15-17,0,0,0,0,43,136,10.0,143.9,2,1,0.666,appropriate,0,0.091,237.9,233.1,261.8,2.85,8.01,7.11,0,0,3,1,0,0,0,0.805,0.645,0.947
13,8,AS-IS,15-17,0,0,0,0,49,134,10.0,194.1,0,1,0.702,appropriate,0,0.143,238.0,225.2,301.5,3.79,8.27,6.86,2,0,1,0,1,0,0,0.805,0.645,0.947
13,9,AS-IS,15-17,0,0,0,0,45,140,10.0,152.6,0,1,0.664,appropriate,0,0.115,207.3,198.3,252.2,3.82,7.36,6.82,1,0,1,1,0,0,1,0.805,0.645,0.947
13,10,AS-IS,15-17,0,0,0,0,46,140,10.0,197.6,2,2,0.67,appropriate,0,0.207,267.1,259.5,304.6,3.02,8.49,6.38,3,1,2,2,0,0,0,0.805,0.645,0.947
13,11,AS-IS,15-17,0,0,0,0,54,140,10.0,172.6,0,2,0.515,appropriate,0,0.219,220.4,208.0,281.7,2.86,8.64,6.71,4,0,0,3,0,0,1,0.805,0.645,0.947
13,12,AS-IS,15-17,0,0,0,0,44,139,10.0,176.6,0,3,0.458,appropriate,0,0.3,247.4,239.1,288.4,3.15,8.31,6.59,4,1,2,1,0,0,0,0.805,0.645,0.947
13,13,AS-IS,15-17,0,0,0,0,55,140,10.0,184.3,0,2,0.641,appropriate,0,0.192,217.9,197.7,317.8,2.73,8.53,7.34,2,0,1,1,0,0,0,0.805,0.645,0.947
13,14,AS-IS,15-17,0,0,0,0,55,140,10.0,178.3,0,1,0.538,appropriate,0,0.108,212.5,193.7,305.6,2.65,8.02,7.06,4,0,2,0,0,0,0,0.805,0.645,0.947
13,15,AS-IS,15-17,0,0,0,0,50,140,10.0,230.2,0,1,0.724,appropriate,0,0.146,186.1,177.2,230.0,2.81,8.98,7.43,1,1,3,2,0,0,0,0.805,0.645,0.947
14,1,AS-IS,15-17,0,0,0,0,36,100,8.05,80.9,2,2,0.518,appropriate,0,0.217,218.7,201.2,274.7,2.41,5.97,4.29,2,1,1,1,0,0,1,0.608,0.423,0.387
14,2,AS-IS,15-17,0,0,0,0,31,101,8.66,194.1,2,2,0.349,appropriate,0,0.221,228.2,212.7,277.9,2.11,7.14,5.72,1,0,2,0,0,0,0,0.608,0.423,0.387
14,3,AS-IS,15-17,0,0,0,0,35,94,7.52,110.6,3,2,0.5,appropriate,0,0.166,210.0,190.1,274.1,3.55,5.6,4.76,1,0,0,0,0,0,0,0.608,0.423,0.387
14,4,AS-IS,15-17,0,0,0,0,32,86,7.08,89.5,3,1,0.769,appropriate,0,0.117,217.6,199.6,275.3,2.65,4.88,4.78,3,0,3,0,0,0,0,0.608,0.423,0.387
14,5,AS-IS,15-17,0,0,0,0,28,76,6.01,102.7,3,2,0.473,appropriate,0,0.176,264.3,234.8,359.2,3.15,4.51,3.56,2,0,1,0,0,0,0,0.608,0.423,0.387
14,6,AS-IS,15-17,0,0,0,0,33,108,8.11,118.1,2,1,0.664,appropriate,0,0.064,228.9,208.0,295.8,2.34,5.82,5.16,2,0,2,0,0,1,0,0.608,0.423,0.387
14,7,AS-IS,15-17,0,0,0,0,39,118,8.91,156.1,0,1,0.617,appropriate,0,0.104,259.8,251.9,285.1,2.51,6.86,6.09,2,1,1,2,0,0,0,0.608,0.423,0.387
14,8,AS-IS,15-17,0,0,0,0,35,108,8.97,158.8,3,2,0.513,appropriate,0,0.232,246.3,239.4,268.2,2.98,7.31,5.97,4,0,2,1,0,1,0,0.608,0.423,0.387
14,9,AS-IS,15-17,0,0,0,0,40,108,8.45,132.7,2,2,0.579,appropriate,0,0.233,235.7,231.5,249.3,2.77,6.08,5.54,2,1,1,0,0,0,0,0.608,0.423,0.387
14,10,AS-IS,15-17,0,0,0,0,38,106,8.91,183.6,3,1,0.802,appropriate,0,0.082,267.2,260.2,289.6,3.51,7.28,6.49,3,0,1,2,1,0,1,0.608,0.423,0.387
14,11,AS-IS,15-17,0,0,0,0,34,104,7.43,149.9,0,2,0.443,appropriate,0,0.176,246.0,226.3,309.2,2.87,6.9,5.04,3,1,1,1,1,0,0,0.608,0.423,0.387
14,12,AS-IS,15-17,0,0,0,0,44,111,9.72,154.7,2,1,0.621,appropriate,0,0.041,217.3,203.1,262.9,2.42,7.94,6.36,2,1,2,0,0,0,0,0.608,0.423,0.387
14,13,AS-IS,15-17,0,0,0,0,37,95,7.15,171.5,1,2,0.481,appropriate,0,0.246,253.2,224.1,346.5,2.67,5.96,5.21,3,1,2,1,1,0,0,0.608,0.423,0.387
14,14,AS-IS,15-17,0,0,0,0,41,111,8.79,191.7,1,2,0.569,appropriate,0,0.194,251.8,249.2,260.0,2.91,7.58,6.02,3,0,2,1,0,0,0,0.608,0.423,0.387
14,15,AS-IS,15-17,0,0,0,0,45,125,10.0,152.5,0,2,0.486,appropriate,0,0.269,233.2,224.9,259.8,2.5,8.43,7.07,0,0,1,1,0,0,0,0.608,0.423,0.387
15,1,AS-IS,15-17,0,0,0,0,20,74,6.46,76.8,3,2,0.629,appropriate,0,0.191,222.7,195.9,285.3,2.77,5.31,3.57,1,0,0,0,0,0,0,0.431,0.518,0.329
15,2,AS-IS,15-17,0,0,0,0,28,100,7.44,128.8,2,1,0.702,appropriate,0,0.076,210.6,195.3,246.3,3.22,6.43,5.27,3,0,1,0,0,0,0,0.431,0.518,0.329
15,3,AS-IS,15-17,0,0,0,0,35,100,7.54,152.1,2,1,0.759,appropriate,0,0.062,230.9,226.4,241.3,3.24,5.98,4.78,1,0,3,0,0,0,0,0.431,0.518,0.329
15,4,AS-IS,15-17,0,0,0,0,19,56,5.79,120.6,2,3,0.57,appropriate,0,0.3,255.5,255.1,256.3,3.22,4.6,3.4,1,1,0,2,0,0,0,0.431,0.518,0.329
15,5,AS-IS,15-17,0,0,0,0,32,100,8.13,159.9,0,3,0.568,appropriate,0,0.258,225.3,222.9,230.9,2.94,6.91,5.58,2,0,2,2,0,0,1,0.431,0.518,0.329
15,6,AS-IS,15-17,0,0,0,0,21,64,5.54,88.8,3,3,0.319,appropriate,0,0.3,248.8,238.1,273.8,3.39,3.85,3.46,0,0,1,1,0,0,0,0.431,0.518,0.329
15,7,AS-IS,15-17,0,0,0,0,20,54,5.54,107.6,3,1,0.763,appropriate,0,0.111,209.2,220.3,183.0,2.71,4.16,3.96,1,0,4,2,0,0,0,0.431,0.518,0.329
15,8,AS-IS,15-17,0,0,0,0,32,101,7.87,147.9,0,1,0.543,appropriate,0,0.105,202.2,199.8,207.8,3.11,6.48,6.18,3,0,1,0,0,0,0,0.431,0.518,0.329
15,9,AS-IS,15-17,0,0,0,0,37,79,6.01,135.6,0,3,0.391,appropriate,0,0.294,236.5,240.0,228.4,2.7,5.24,4.78,2,1,3,1,1,1,0,0.431,0.518,0.329
15,10,AS-IS,15-17,0,0,0,0,18,66,6.05,113.1,1,1,0.703,appropriate,0,0.142,174.1,155.1,218.6,3.93,5.21,4.27,1,1,2,1,0,1,0,0.431,0.518,0.329
15,11,AS-IS,15-17,0,0,0,0,24,95,8.07,146.2,0,2,0.538,appropriate,0,0.19,220.0,217.3,226.4,2.26,6.78,4.9,5,1,3,3,0,0,0,0.431,0.518,0.329
15,12,AS-IS,15-17,0,0,0,0,22,73,7.68,132.6,1,3,0.541,appropriate,0,0.3,266.5,249.5,306.2,3.07,6.07,5.77,3,1,1,1,0,0,0,0.431,0.518,0.329
15,13,AS-IS,15-17,0,0,0,0,28,99,9.0,152.8,3,2,0.591,appropriate,0,0.201,255.5,264.4,234.6,3.78,7.04,5.42,3,0,2,0,0,0,0,0.431,0.518,0.329
15,14,AS-IS,15-17,0,0,0,0,27,65,5.97,98.3,2,1,0.781,appropriate,0,0.075,201.5,193.6,219.9,2.89,4.35,3.74,0,1,2,2,0,0,0,0.431,0.518,0.329
15,15,AS-IS,15-17,0,0,0,0,29,83,5.77,94.0,3,3,0.474,appropriate,0,0.29,260.2,254.0,274.7,3.34,4.23,4.17,0,0,4,1,1,0,0,0.431,0.518,0.329
16,1,AS-IS,13-14,0,0,0,0,34,92,7.17,135.5,0,2,0.474,appropriate,0,0.204,231.2,209.2,279.0,4.33,6.15,4.75,2,0,1,2,1,1,1,0.383,0.585,0.513
16,2,AS-IS,13-14,0,0,0,0,26,58,5.36,88.9,5,2,0.631,appropriate,0,0.141,235.8,215.6,279.8,3.37,3.13,2.99,1,1,1,0,1,1,0,0.383,0.585,0.513
16,3,AS-IS,13-14,0,0,0,0,37,108,8.11,162.9,1,1,0.74,appropriate,0,0.097,206.8,198.2,225.6,3.9,7.61,5.77,2,0,1,1,0,0,0,0.383,0.585,0.513
16,4,AS-IS,13-14,0,0,0,0,34,105,8.24,159.8,1,3,0.488,appropriate,0,0.297,245.1,248.0,238.8,4.54,7.14,5.36,3,0,2,0,0,0,0,0.383,0.585,0.513
16,5,AS-IS,13-14,0,0,0,0,32,92,7.49,125.7,2,2,0.426,appropriate,0,0.211,219.1,213.2,232.0,2.95,5.88,5.09,4,0,2,0,1,0,0,0.383,0.585,0.513
16,6,AS-IS,13-14,0,0,0,0,17,95,8.12,159.5,0,2,0.57,appropriate,0,0.172,181.3,179.2,185.8,2.7,7.25,5.42,3,0,0,1,0,0,0,0.383,0.585,0.513
16,7,AS-IS,13-14,0,0,0,0,32,81,6.22,89.1,4,2,0.503,appropriate,0,0.212,212.0,193.4,252.3,2.98,3.8,4.19,0,1,1,1,0,0,0,0.383,0.585,0.513
16,8,AS-IS,13-14,0,0,0,0,29,88,7.79,158.6,0,1,0.706,appropriate,0,0.113,196.0,188.5,212.3,3.67,6.87,5.39,4,0,1,1,1,0,0,0.383,0.585,0.513
16,9,AS-IS,13-14,0,0,0,0,30,94,7.99,78.0,0,2,0.622,appropriate,0,0.103,189.9,189.7,190.3,3.31,6.51,4.8,1,0,5,1,1,1,0,0.383,0.585,0.513
16,10,AS-IS,13-14,0,0,0,0,32,90,7.96,147.8,0,3,0.45,appropriate,0,0.3,234.1,237.5,226.6,2.94,6.74,5.68,5,0,3,1,1,1,0,0.383,0.585,0.513
16,11,AS-IS,13-14,0,0,0,0,26,86,7.07,151.8,0,1,0.617,appropriate,0,0.093,206.2,191.9,237.2,2.93,5.64,5.29,3,1,3,0,0,0,0,0.383,0.585,0.513
16,12,AS-IS,13-14,0,0,0,0,35,103,8.2,174.1,0,2,0.528,appropriate,0,0.216,205.8,191.9,236.0,3.47,6.89,5.78,3,0,0,0,0,0,0,0.383,0.585,0.513
16,13,AS-IS,13-14,0,0,0,0,25,74,6.92,163.1,0,2,0.724,appropriate,0,0.175,230.2,207.9,278.3,3.28,6.25,5.52,0,1,2,1,0,0,1,0.383,0.585,0.513
16,14,AS-IS,13-14,0,0,0,0,31,83,6.86,127.8,4,3,0.358,appropriate,0,0.285,249.7,218.7,316.6,3.34,4.87,4.41,3,1,2,2,1,0,0,0.383,0.585,0.513
16,15,AS-IS,13-14,0,0,0,0,24,104,8.94,143.9,4,2,0.49,appropriate,0,0.21,217.2,207.1,239.1,4.15,6.79,6.2,0,1,1,1,0,0,0,0.383,0.585,0.513
17,1,AS-IS,15-17,0,0,0,0,51,140,10.0,227.7,0,3,0.452,appropriate,0,0.281,230.2,221.0,263.6,2.8,8.49,7.32,2,0,3,0,0,0,0,0.669,0.698,0.712
17,2,AS-IS,15-17,0,0,0,0,41,123,9.63,168.7,0,2,0.591,appropriate,0,0.229,232.6,228.6,247.2,2.47,7.66,6.45,2,0,2,1,0,0,0,0.669,0.698,0.712
17,3,AS-IS,15-17,0,0,0,0,28,103,8.44,167.9,0,1,0.753,appropriate,0,0.115,205.0,193.0,248.6,2.67,7.46,6.09,1,0,1,4,1,0,0,0.669,0.698,0.712
17,4,AS-IS,15-17,0,0,0,0,49,138,10.0,175.0,0,2,0.459,appropriate,0,0.233,240.3,214.2,335.4,2.68,8.86,7.44,4,0,1,1,0,0,0,0.669,0.698,0.712
17,5,AS-IS,15-17,0,0,0,1,10,42,5.6,86.7,3,2,0.47,appropriate,0,0.23,261.4,224.4,261.4,2.77,4.04,3.42,1,0,3,2,0,0,1,0.669,0.698,0.712
17,6,AS-IS,15-17,0,0,0,0,45,127,10.0,204.9,0,1,0.548,appropriate,0,0.131,204.1,188.9,259.5,2.78,8.79,8.14,1,1,1,0,1,0,0,0.669,0.698,0.712
17,7,AS-IS,15-17,0,0,0,0,35,130,10.0,173.8,0,3,0.32,overreliance,0,0.3,240.7,236.1,257.4,3.64,8.64,7.05,2,0,0,3,1,1,0,0.669,0.698,0.712
17,8,AS-IS,15-17,0,0,0,0,44,130,10.0,155.1,2,1,0.639,appropriate,0,0.094,214.0,196.2,278.5,2.81,6.95,6.03,3,0,0,2,1,0,0,0.669,0.698,0.712
17,9,AS-IS,15-17,0,0,0,0,38,133,10.0,152.7,1,1,0.653,appropriate,0,0.063,220.7,198.8,300.1,2.82,7.89,6.19,3,0,3,0,1,0,1,0.669,0.698,0.712
17,10,AS-IS,15-17,0,0,0,0,43,135,10.0,171.8,0,3,0.593,appropriate,0,0.279,245.0,228.3,305.6,3.17,8.47,7.19,1,0,0,2,0,0,0,0.669,0.698,0.712
17,11,AS-IS,15-17,0,0,0,0,51,140,10.0,200.9,0,1,0.636,appropriate,0,0.069,240.6,224.8,298.1,2.23,9.16,7.24,3,0,2,1,1,0,0,0.669,0.698,0.712
17,12,AS-IS,15-17,0,0,0,0,30,97,7.4,172.7,0,2,0.629,appropriate,0,0.285,254.5,250.9,267.6,3.59,6.11,4.95,0,0,1,0,0,0,0,0.669,0.698,0.712
17,13,AS-IS,15-17,0,0,0,0,43,136,10.0,213.3,0,3,0.347,overreliance,1,0.273,237.3,232.7,253.9,3.78,9.03,7.74,3,0,2,1,0,0,0,0.669,0.698,0.712
17,14,AS-IS,15-17,0,0,0,0,38,113,8.18,138.7,1,2,0.603,appropriate,0,0.218,214.7,206.9,242.8,3.25,6.9,5.49,1,0,4,1,0,0,0,0.669,0.698,0.712
17,15,AS-IS,15-17,0,0,0,0,41,140,10.0,120.6,1,1,0.721,appropriate,0,0.054,224.5,215.9,255.5,3.38,7.9,6.48,2,1,4,3,0,0,0,0.669,0.698,0.712
18,1,AS-IS,13-14,0,0,0,0,45,124,9.72,180.8,0,1,0.541,appropriate,0,0.097,247.3,236.8,285.7,3.12,8.14,6.74,2,0,2,2,0,0,0,0.676,0.479,0.597
18,2,AS-IS,13-14,0,0,0,0,37,140,10.0,166.2,0,2,0.621,appropriate,0,0.214,250.8,251.7,247.6,3.19,7.85,6.39,2,0,2,7,0,0,0,0.676,0.479,0.597
18,3,AS-IS,13-14,0,0,0,0,44,130,10.0,201.2,1,2,0.412,overreliance,0,0.159,253.6,247.5,276.1,3.32,8.56,7.03,4,0,5,1,1,0,0,0.676,0.479,0.597
18,4,AS-IS,13-14,0,0,0,0,43,134,10.0,167.1,0,1,0.616,appropriate,0,0.063,254.2,255.2,250.3,2.45,8.12,7.31,0,1,1,3,1,1,0,0.676,0.479,0.597
18,5,AS-IS,13-14,0,0,0,0,39,104,8.45,136.0,1,1,0.643,appropriate,0,0.093,236.3,239.8,223.5,2.59,7.15,6.27,2,0,6,1,0,0,0,0.676,0.479,0.597
18,6,AS-IS,13-14,0,0,0,0,42,129,9.87,205.5,0,3,0.337,overreliance,1,0.278,242.6,231.3,284.0,2.76,8.81,7.32,3,0,2,2,1,1,0,0.676,0.479,0.597
18,7,AS-IS,13-14,0,0,0,0,42,140,10.0,192.7,3,3,0.378,overreliance,0,0.292,229.0,207.0,310.1,2.27,7.33,6.77,0,1,2,2,0,1,1,0.676,0.479,0.597
18,8,AS-IS,13-14,0,0,0,0,45,128,9.52,137.0,1,2,0.448,overreliance,1,0.207,253.5,251.6,260.6,2.45,7.62,5.95,0,0,3,0,1,0,0,0.676,0.479,0.597
